14:40:03.450 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:40:03.624 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
14:40:03.625 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
14:40:03.625 INFO  HaplotypeCaller - Executing as harmanm4@lac-353 on Linux v3.10.0-1160.36.2.el7.x86_64 amd64
14:40:03.625 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_152-b16
14:40:03.625 INFO  HaplotypeCaller - Start Date/Time: December 3, 2022 2:40:03 PM EST
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
14:40:03.626 INFO  HaplotypeCaller - Picard Version: 2.27.5
14:40:03.626 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:40:03.626 INFO  HaplotypeCaller - Deflater: IntelDeflater
14:40:03.626 INFO  HaplotypeCaller - Inflater: IntelInflater
14:40:03.626 INFO  HaplotypeCaller - GCS max retries/reopens: 20
14:40:03.626 INFO  HaplotypeCaller - Requester pays: disabled
14:40:03.627 INFO  HaplotypeCaller - Initializing engine
14:40:04.061 INFO  HaplotypeCaller - Done initializing engine
14:40:04.070 INFO  HaplotypeCallerEngine - Disabling physical phasing, which is supported only for reference-model confidence output
14:40:04.085 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:40:04.118 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:40:04.157 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:40:04.166 INFO  IntelPairHmm - Available threads: 10
14:40:04.166 INFO  IntelPairHmm - Requested threads: 4
14:40:04.166 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:40:04.191 INFO  ProgressMeter - Starting traversal
14:40:04.192 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
15:24:57.350 INFO  ProgressMeter -        Chr1:16047168             44.9                 90250           2010.7
15:25:07.955 INFO  ProgressMeter -        Chr1:16056869             45.1                 90320           2004.3
15:25:19.615 INFO  ProgressMeter -        Chr1:16081704             45.3                 90530           2000.4
15:25:29.913 INFO  ProgressMeter -        Chr1:16091799             45.4                 90600           1994.3
15:25:41.513 INFO  ProgressMeter -        Chr1:16103975             45.6                 90700           1988.1
15:25:51.669 INFO  ProgressMeter -        Chr1:16139711             45.8                 90980           1986.8
15:26:02.128 INFO  ProgressMeter -        Chr1:16180684             46.0                 91270           1985.6
15:26:13.855 INFO  ProgressMeter -        Chr1:16194424             46.2                 91370           1979.4
15:26:25.115 INFO  ProgressMeter -        Chr1:16201007             46.3                 91420           1972.4
15:26:36.073 INFO  ProgressMeter -        Chr1:16213237             46.5                 91520           1966.8
15:26:46.411 INFO  ProgressMeter -        Chr1:16251705             46.7                 91740           1964.3
15:26:58.275 INFO  ProgressMeter -        Chr1:16281234             46.9                 91960           1960.7
15:27:08.455 INFO  ProgressMeter -        Chr1:16303014             47.1                 92120           1957.0
15:27:18.514 INFO  ProgressMeter -        Chr1:16380539             47.2                 92700           1962.4
15:27:29.682 INFO  ProgressMeter -        Chr1:16407469             47.4                 92910           1959.1
15:27:39.837 INFO  ProgressMeter -        Chr1:16451366             47.6                 93200           1958.2
15:27:50.257 INFO  ProgressMeter -        Chr1:16491628             47.8                 93490           1957.2
15:28:12.164 INFO  ProgressMeter -        Chr1:16511280             48.1                 93650           1945.7
15:28:27.001 INFO  ProgressMeter -        Chr1:16514565             48.4                 93670           1936.1
15:28:41.116 INFO  ProgressMeter -        Chr1:16518014             48.6                 93690           1927.2
15:28:57.224 INFO  ProgressMeter -        Chr1:16519800             48.9                 93700           1916.8
15:29:14.658 INFO  ProgressMeter -        Chr1:16523384             49.2                 93720           1905.9
15:29:26.132 INFO  ProgressMeter -        Chr1:16526422             49.4                 93740           1898.9
15:29:36.499 INFO  ProgressMeter -        Chr1:16539509             49.5                 93840           1894.3
15:29:47.268 INFO  ProgressMeter -        Chr1:16566501             49.7                 94010           1890.9
15:29:58.151 INFO  ProgressMeter -        Chr1:16586375             49.9                 94180           1887.4
15:30:10.908 INFO  ProgressMeter -        Chr1:16589714             50.1                 94200           1879.8
15:30:21.542 INFO  ProgressMeter -        Chr1:16627512             50.3                 94490           1878.9
15:30:31.923 INFO  ProgressMeter -        Chr1:16633698             50.5                 94530           1873.3
15:30:42.036 INFO  ProgressMeter -        Chr1:16667254             50.6                 94760           1871.6
15:30:52.356 INFO  ProgressMeter -        Chr1:16696223             50.8                 94970           1869.4
15:31:03.037 INFO  ProgressMeter -        Chr1:16732255             51.0                 95200           1867.4
15:31:14.427 INFO  ProgressMeter -        Chr1:16745407             51.2                 95280           1862.0
15:31:27.008 INFO  ProgressMeter -        Chr1:16750932             51.4                 95310           1855.0
15:31:37.019 INFO  ProgressMeter -        Chr1:16844591             51.5                 95810           1858.7
15:31:47.558 INFO  ProgressMeter -        Chr1:16909974             51.7                 96160           1859.1
15:31:58.454 INFO  ProgressMeter -        Chr1:16946789             51.9                 96410           1857.5
15:32:08.767 INFO  ProgressMeter -        Chr1:16964906             52.1                 96560           1854.2
15:32:19.004 INFO  ProgressMeter -        Chr1:17014852             52.2                 96910           1854.8
15:32:29.084 INFO  ProgressMeter -        Chr1:17061386             52.4                 97230           1855.0
15:32:40.337 INFO  ProgressMeter -        Chr1:17117222             52.6                 97610           1855.6
15:32:50.648 INFO  ProgressMeter -        Chr1:17154448             52.8                 97860           1854.3
15:33:01.043 INFO  ProgressMeter -        Chr1:17168475             52.9                 97950           1849.9
15:33:11.138 INFO  ProgressMeter -        Chr1:17232096             53.1                 98340           1851.4
15:33:21.674 INFO  ProgressMeter -        Chr1:17261573             53.3                 98560           1849.5
15:33:31.890 INFO  ProgressMeter -        Chr1:17307246             53.5                 98880           1849.6
15:33:42.160 INFO  ProgressMeter -        Chr1:17326155             53.6                 98990           1845.7
15:33:53.013 INFO  ProgressMeter -        Chr1:17362929             53.8                 99260           1844.5
15:34:03.055 INFO  ProgressMeter -        Chr1:17390183             54.0                 99440           1842.1
15:34:13.949 INFO  ProgressMeter -        Chr1:17412838             54.2                 99610           1839.1
15:34:24.001 INFO  ProgressMeter -        Chr1:17467928             54.3                100000           1840.6
15:34:34.748 INFO  ProgressMeter -        Chr1:17506389             54.5                100280           1839.7
15:34:47.269 INFO  ProgressMeter -        Chr1:17523527             54.7                100370           1834.3
15:34:58.607 INFO  ProgressMeter -        Chr1:17535521             54.9                100460           1829.6
15:35:11.825 INFO  ProgressMeter -        Chr1:17592610             55.1                100800           1828.5
15:35:21.954 INFO  ProgressMeter -        Chr1:17642428             55.3                101090           1828.2
15:35:32.266 INFO  ProgressMeter -        Chr1:17683305             55.5                101340           1827.0
15:35:42.315 INFO  ProgressMeter -        Chr1:17763597             55.6                101860           1830.8
15:35:52.793 INFO  ProgressMeter -        Chr1:17816125             55.8                102200           1831.2
15:36:03.152 INFO  ProgressMeter -        Chr1:17878939             56.0                102640           1833.4
15:36:13.517 INFO  ProgressMeter -        Chr1:17998275             56.2                103370           1840.8
15:36:23.610 INFO  ProgressMeter -        Chr1:18017666             56.3                103510           1837.8
15:36:33.785 INFO  ProgressMeter -        Chr1:18065015             56.5                103850           1838.3
15:36:49.268 INFO  ProgressMeter -        Chr1:18157309             56.8                104200           1836.1
15:36:59.937 INFO  ProgressMeter -        Chr1:18271584             56.9                104740           1839.8
15:37:09.965 INFO  ProgressMeter -        Chr1:18366794             57.1                105350           1845.1
15:37:20.077 INFO  ProgressMeter -        Chr1:18458177             57.3                105870           1848.8
15:37:31.231 INFO  ProgressMeter -        Chr1:18514016             57.5                106240           1849.2
15:37:41.692 INFO  ProgressMeter -        Chr1:18600214             57.6                106770           1852.8
15:37:51.721 INFO  ProgressMeter -        Chr1:18663978             57.8                107220           1855.3
15:38:02.178 INFO  ProgressMeter -        Chr1:18746556             58.0                107710           1858.1
15:38:12.209 INFO  ProgressMeter -        Chr1:18816165             58.1                108130           1860.0
15:38:22.235 INFO  ProgressMeter -        Chr1:18852100             58.3                108350           1858.5
15:38:35.057 INFO  ProgressMeter -        Chr1:18965091             58.5                109040           1863.5
15:38:46.942 INFO  ProgressMeter -        Chr1:18970446             58.7                109070           1857.7
15:38:56.959 INFO  ProgressMeter -        Chr1:19023639             58.9                109430           1858.5
15:39:06.992 INFO  ProgressMeter -        Chr1:19091284             59.0                109880           1860.9
15:39:17.098 INFO  ProgressMeter -        Chr1:19143956             59.2                110240           1861.7
15:39:27.171 INFO  ProgressMeter -        Chr1:19221500             59.4                110700           1864.2
15:39:38.798 INFO  ProgressMeter -        Chr1:19260288             59.6                110940           1862.1
15:39:49.055 INFO  ProgressMeter -        Chr1:19297688             59.7                111180           1860.8
15:39:59.070 INFO  ProgressMeter -        Chr1:19332107             59.9                111440           1860.0
15:40:09.108 INFO  ProgressMeter -        Chr1:19363307             60.1                111660           1858.5
15:40:19.530 INFO  ProgressMeter -        Chr1:19389317             60.3                111850           1856.3
15:40:29.906 INFO  ProgressMeter -        Chr1:19437274             60.4                112160           1856.1
15:40:40.051 INFO  ProgressMeter -        Chr1:19548833             60.6                112880           1862.8
15:40:50.303 INFO  ProgressMeter -        Chr1:19625851             60.8                113410           1866.3
15:41:02.055 INFO  ProgressMeter -        Chr1:19670063             61.0                113690           1864.9
15:41:12.210 INFO  ProgressMeter -        Chr1:19722500             61.1                114040           1865.4
15:41:22.240 INFO  ProgressMeter -        Chr1:19754300             61.3                114250           1863.8
15:41:32.629 INFO  ProgressMeter -        Chr1:19833690             61.5                114750           1866.6
15:41:42.943 INFO  ProgressMeter -        Chr1:19896883             61.6                115180           1868.4
15:41:53.766 INFO  ProgressMeter -        Chr1:19943208             61.8                115480           1867.8
15:42:03.794 INFO  ProgressMeter -        Chr1:20035789             62.0                116060           1872.1
15:42:14.127 INFO  ProgressMeter -        Chr1:20150795             62.2                116670           1876.8
15:42:24.137 INFO  ProgressMeter -        Chr1:20267460             62.3                117340           1882.5
15:42:34.279 INFO  ProgressMeter -        Chr1:20707521             62.5                119380           1910.0
15:42:44.323 INFO  ProgressMeter -        Chr1:20787093             62.7                119900           1913.2
15:42:55.440 INFO  ProgressMeter -        Chr1:20832302             62.9                120170           1911.9
15:43:06.488 INFO  ProgressMeter -        Chr1:20918530             63.0                120690           1914.6
15:43:17.633 INFO  ProgressMeter -        Chr1:21064604             63.2                121490           1921.6
15:43:27.668 INFO  ProgressMeter -        Chr1:21103646             63.4                121780           1921.1
15:43:37.861 INFO  ProgressMeter -        Chr1:21177608             63.6                122240           1923.2
15:43:47.880 INFO  ProgressMeter -        Chr1:21389268             63.7                123200           1933.2
15:43:57.962 INFO  ProgressMeter -        Chr1:21435797             63.9                123510           1933.0
15:44:08.063 INFO  ProgressMeter -        Chr1:21486955             64.1                123860           1933.4
15:44:18.151 INFO  ProgressMeter -        Chr1:21584172             64.2                124390           1936.6
15:44:29.829 INFO  ProgressMeter -        Chr1:21622145             64.4                124590           1933.8
15:44:40.894 INFO  ProgressMeter -        Chr1:21684985             64.6                124990           1934.5
15:44:51.972 INFO  ProgressMeter -        Chr1:21713770             64.8                125160           1931.6
15:45:02.012 INFO  ProgressMeter -        Chr1:21742733             65.0                125350           1929.5
15:45:12.848 INFO  ProgressMeter -        Chr1:21891250             65.1                126010           1934.3
15:45:24.567 INFO  ProgressMeter -        Chr1:21932128             65.3                126280           1932.7
15:45:34.870 INFO  ProgressMeter -        Chr1:21955794             65.5                126450           1930.2
15:45:45.282 INFO  ProgressMeter -        Chr1:21994059             65.7                126710           1929.1
15:45:55.557 INFO  ProgressMeter -        Chr1:22005475             65.9                126790           1925.3
15:46:05.592 INFO  ProgressMeter -        Chr1:22058845             66.0                127150           1925.8
15:46:16.093 INFO  ProgressMeter -        Chr1:22088547             66.2                127330           1923.5
15:46:27.081 INFO  ProgressMeter -        Chr1:22175848             66.4                127720           1924.0
15:46:37.363 INFO  ProgressMeter -        Chr1:22245313             66.6                128140           1925.4
15:46:47.675 INFO  ProgressMeter -        Chr1:22296312             66.7                128470           1925.4
15:46:58.125 INFO  ProgressMeter -        Chr1:22352830             66.9                128820           1925.6
15:47:09.231 INFO  ProgressMeter -        Chr1:22382236             67.1                129020           1923.3
15:47:19.639 INFO  ProgressMeter -        Chr1:22439689             67.3                129380           1923.7
15:47:30.935 INFO  ProgressMeter -        Chr1:22523787             67.4                129920           1926.3
15:47:41.432 INFO  ProgressMeter -        Chr1:22544467             67.6                130070           1923.5
15:47:52.441 INFO  ProgressMeter -        Chr1:22559291             67.8                130160           1919.6
15:48:03.198 INFO  ProgressMeter -        Chr1:22583408             68.0                130340           1917.2
15:48:13.227 INFO  ProgressMeter -        Chr1:22602739             68.2                130490           1914.7
15:48:25.579 INFO  ProgressMeter -        Chr1:22617160             68.4                130590           1910.4
15:48:36.174 INFO  ProgressMeter -        Chr1:22646500             68.5                130800           1908.6
15:48:46.639 INFO  ProgressMeter -        Chr1:22682812             68.7                131050           1907.4
15:48:56.694 INFO  ProgressMeter -        Chr1:22689646             68.9                131100           1903.4
15:49:07.084 INFO  ProgressMeter -        Chr1:22718199             69.0                131320           1901.9
15:49:17.101 INFO  ProgressMeter -        Chr1:22763365             69.2                131610           1901.5
15:49:28.002 INFO  ProgressMeter -        Chr1:22799280             69.4                131870           1900.2
15:49:38.385 INFO  ProgressMeter -        Chr1:22872829             69.6                132340           1902.3
15:49:48.399 INFO  ProgressMeter -        Chr1:22917252             69.7                132650           1902.2
15:49:59.671 INFO  ProgressMeter -        Chr1:22947012             69.9                132860           1900.0
15:50:10.319 INFO  ProgressMeter -        Chr1:22995836             70.1                133160           1899.5
15:50:22.490 INFO  ProgressMeter -        Chr1:23055178             70.3                133560           1899.7
15:50:33.312 INFO  ProgressMeter -        Chr1:23103176             70.5                133850           1899.0
15:50:43.534 INFO  ProgressMeter -        Chr1:23150284             70.7                134160           1898.8
15:50:53.646 INFO  ProgressMeter -        Chr1:23166519             70.8                134270           1895.8
15:51:04.162 INFO  ProgressMeter -        Chr1:23194284             71.0                134460           1893.8
15:51:14.291 INFO  ProgressMeter -        Chr1:23239941             71.2                134790           1894.0
15:51:24.438 INFO  ProgressMeter -        Chr1:23269763             71.3                134980           1892.1
15:51:35.204 INFO  ProgressMeter -        Chr1:23303071             71.5                135210           1890.6
15:51:45.210 INFO  ProgressMeter -        Chr1:23351925             71.7                135540           1890.8
15:51:55.718 INFO  ProgressMeter -        Chr1:23386070             71.9                135780           1889.5
